borrower_id,age,state,annual_income,employment_status,housing_status,dti_ratio,years_at_current_residence,credit_history_years,fico_score,fico_band
BOR105874,54,OH,84800.0,Self-employed,Own,36.0,0.4,36,590,Poor (<620)
BOR105875,57,AZ,37800.0,Full-time,Rent,34.2,1.0,37,658,Fair (620-679)
BOR105876,59,OH,56100.0,Full-time,Other,31.5,2.0,43,719,Good (680-739)
BOR105877,21,MI,21900.0,Full-time,Other,37.3,2.8,3,636,Fair (620-679)
BOR105878,47,IN,32700.0,Full-time,Other,38.0,2.2,25,724,Good (680-739)
BOR105879,44,NV,53500.0,Full-time,Rent,31.6,7.4,23,682,Good (680-739)
BOR105880,40,MD,35800.0,Retired,Rent,50.4,4.0,22,666,Fair (620-679)
BOR105881,42,TN,39600.0,Self-employed,Own,36.4,1.3,22,758,Very Good (740-799)
BOR105882,56,NY,23600.0,Retired,Mortgage,29.2,0.6,39,567,Poor (<620)
BOR105883,53,NV,62600.0,Full-time,Rent,44.4,12.4,35,636,Fair (620-679)
BOR105884,52,CA,25500.0,Full-time,Mortgage,11.7,3.0,34,760,Very Good (740-799)
BOR105885,43,OH,93300.0,Unemployed,Rent,20.7,7.4,27,799,Very Good (740-799)
BOR105886,68,TX,34300.0,Part-time,Rent,30.0,0.8,48,829,Exceptional (800+)
BOR105887,36,MO,66900.0,Full-time,Rent,20.2,9.3,19,683,Good (680-739)
BOR105888,22,NC,64000.0,Part-time,Mortgage,40.0,2.2,2,710,Good (680-739)
BOR105889,38,IN,29900.0,Full-time,Rent,39.7,6.3,18,733,Good (680-739)
BOR105890,42,NC,36000.0,Full-time,Mortgage,48.3,0.2,24,763,Very Good (740-799)
BOR105891,57,NJ,38000.0,Self-employed,Rent,26.2,11.5,38,700,Good (680-739)
BOR105892,35,NJ,39100.0,Retired,Own,37.7,8.7,17,740,Very Good (740-799)
BOR105893,47,TX,26000.0,Self-employed,Rent,44.8,2.3,26,710,Good (680-739)
BOR105894,23,NJ,59300.0,Self-employed,Rent,33.6,1.7,3,714,Good (680-739)
BOR105895,54,IN,34200.0,Full-time,Other,41.9,1.2,38,620,Fair (620-679)
BOR105896,42,AZ,44300.0,Full-time,Own,31.0,2.8,20,659,Fair (620-679)
BOR105897,38,TX,73300.0,Full-time,Rent,45.1,11.7,15,646,Fair (620-679)
BOR105898,67,MO,60300.0,Full-time,Mortgage,24.4,1.7,48,603,Poor (<620)
BOR105899,54,GA,35300.0,Full-time,Mortgage,16.5,0.5,34,573,Poor (<620)
BOR105900,29,CA,74500.0,Full-time,Mortgage,28.2,1.3,8,652,Fair (620-679)
BOR105901,40,PA,62900.0,Full-time,Rent,31.1,2.7,23,663,Fair (620-679)
BOR105902,74,WA,33900.0,Full-time,Rent,36.4,1.0,53,687,Good (680-739)
BOR105903,65,GA,37000.0,Part-time,Rent,36.5,4.4,48,716,Good (680-739)
BOR105904,52,MD,73100.0,Self-employed,Mortgage,24.9,3.9,36,692,Good (680-739)
BOR105905,19,OH,66200.0,Full-time,Mortgage,22.0,1.0,1,663,Fair (620-679)
BOR105906,57,MN,23700.0,Self-employed,Mortgage,48.3,0.7,35,621,Fair (620-679)
BOR105907,33,GA,29700.0,Full-time,Own,30.6,2.2,17,737,Good (680-739)
BOR105908,57,TN,63800.0,Full-time,Rent,27.2,5.1,41,673,Fair (620-679)
BOR105909,32,MN,27500.0,Self-employed,Own,35.2,0.4,16,652,Fair (620-679)
BOR105910,47,MI,67000.0,Self-employed,Rent,22.3,2.8,24,668,Fair (620-679)
BOR105911,33,TX,111400.0,Full-time,Mortgage,24.9,2.1,11,632,Fair (620-679)
BOR105912,37,AZ,55200.0,Self-employed,Own,39.9,14.2,14,646,Fair (620-679)
BOR105913,48,NH,30800.0,Self-employed,Mortgage,21.9,9.9,25,643,Fair (620-679)
BOR105914,25,UT,50500.0,Full-time,Own,18.7,2.6,3,661,Fair (620-679)
BOR105915,69,IL,74300.0,Full-time,Rent,28.4,1.8,50,723,Good (680-739)
BOR105916,29,CO,48800.0,Self-employed,Rent,34.6,5.2,7,706,Good (680-739)
BOR105917,28,NC,58000.0,Full-time,Rent,45.7,1.7,12,781,Very Good (740-799)
BOR105918,49,PA,32500.0,Full-time,Mortgage,35.4,1.3,32,759,Very Good (740-799)
BOR105919,57,IN,33700.0,Full-time,Own,37.2,2.7,36,807,Exceptional (800+)
BOR105920,37,WA,70100.0,Full-time,Mortgage,21.8,1.7,21,716,Good (680-739)
BOR105921,28,AZ,33800.0,Full-time,Rent,33.9,7.0,10,715,Good (680-739)
BOR105922,30,NV,18000.0,Full-time,Rent,20.8,3.9,12,648,Fair (620-679)
BOR105923,29,NC,40600.0,Full-time,Rent,41.2,0.4,6,734,Good (680-739)
BOR105924,45,MO,53700.0,Self-employed,Own,33.1,1.8,28,637,Fair (620-679)
BOR105925,40,NC,75100.0,Full-time,Rent,31.5,7.6,17,584,Poor (<620)
BOR105926,46,TX,97800.0,Full-time,Rent,37.1,4.8,24,779,Very Good (740-799)
BOR105927,45,MI,48400.0,Part-time,Mortgage,27.1,2.9,22,599,Poor (<620)
BOR105928,51,UT,62700.0,Full-time,Mortgage,27.1,4.6,29,709,Good (680-739)
BOR105929,36,VA,49200.0,Full-time,Mortgage,22.5,3.6,20,623,Fair (620-679)
BOR105930,32,FL,54700.0,Full-time,Mortgage,49.8,12.2,16,753,Very Good (740-799)
BOR105931,43,MD,42900.0,Full-time,Mortgage,29.7,12.0,20,762,Very Good (740-799)
BOR105932,40,UT,55500.0,Full-time,Rent,28.8,4.5,21,714,Good (680-739)
BOR105933,44,MS,33600.0,Part-time,Own,38.9,1.7,23,761,Very Good (740-799)
BOR105934,32,MA,113700.0,Self-employed,Rent,32.1,0.3,9,680,Good (680-739)
BOR105935,49,MI,18000.0,Full-time,Mortgage,8.8,0.2,33,825,Exceptional (800+)
BOR105936,27,MA,60300.0,Full-time,Own,52.2,7.5,9,729,Good (680-739)
BOR105937,36,NV,53800.0,Part-time,Rent,27.2,4.8,15,621,Fair (620-679)
BOR105938,55,LA,55100.0,Self-employed,Mortgage,23.6,1.8,35,685,Good (680-739)
BOR105939,27,NV,27400.0,Full-time,Own,30.4,2.8,4,670,Fair (620-679)
BOR105940,54,NJ,21900.0,Self-employed,Rent,26.8,5.5,35,664,Fair (620-679)
BOR105941,24,FL,61200.0,Unemployed,Mortgage,27.0,3.3,6,572,Poor (<620)
BOR105942,22,AZ,85300.0,Full-time,Mortgage,33.2,1.6,4,705,Good (680-739)
BOR105943,23,PA,51500.0,Full-time,Mortgage,13.4,3.9,2,590,Poor (<620)
BOR105944,42,TX,67000.0,Part-time,Rent,39.3,1.6,25,516,Poor (<620)
BOR105945,50,WA,37900.0,Full-time,Rent,41.5,2.6,32,658,Fair (620-679)
BOR105946,57,IN,54100.0,Full-time,Mortgage,15.1,0.9,38,631,Fair (620-679)
BOR105947,56,NV,80900.0,Self-employed,Rent,36.6,1.7,35,624,Fair (620-679)
BOR105948,51,MN,40500.0,Part-time,Rent,23.4,1.1,35,500,Poor (<620)
BOR105949,31,LA,79500.0,Full-time,Rent,27.6,4.0,11,625,Fair (620-679)
BOR105950,31,CO,22300.0,Full-time,Own,35.5,3.7,12,669,Fair (620-679)
BOR105951,50,MD,35400.0,Full-time,Rent,40.7,8.8,33,639,Fair (620-679)
BOR105952,58,CA,59600.0,Part-time,Own,35.3,7.8,40,705,Good (680-739)
BOR105953,29,TN,109800.0,Self-employed,Mortgage,18.1,4.1,13,771,Very Good (740-799)
BOR105954,57,FL,46900.0,Self-employed,Rent,32.6,12.9,34,714,Good (680-739)
BOR105955,19,TX,29300.0,Full-time,Mortgage,36.9,0.5,1,747,Very Good (740-799)
BOR105956,46,PA,108700.0,Self-employed,Own,24.3,5.0,24,752,Very Good (740-799)
BOR105957,40,NV,44100.0,Part-time,Rent,23.5,9.9,23,614,Poor (<620)
BOR105958,39,WI,62900.0,Full-time,Mortgage,31.3,2.4,20,709,Good (680-739)
BOR105959,41,NM,40100.0,Full-time,Rent,37.7,7.2,22,745,Very Good (740-799)
BOR105960,31,NH,49700.0,Full-time,Rent,26.3,1.4,15,652,Fair (620-679)
BOR105961,46,LA,36200.0,Full-time,Mortgage,34.4,2.4,23,629,Fair (620-679)
BOR105962,42,NY,128800.0,Full-time,Rent,19.4,3.7,26,714,Good (680-739)
BOR105963,52,LA,79700.0,Full-time,Rent,34.7,10.7,30,584,Poor (<620)
BOR105964,60,NV,103300.0,Full-time,Rent,13.8,10.3,43,609,Poor (<620)
BOR105965,43,LA,32700.0,Full-time,Own,35.1,6.9,22,637,Fair (620-679)
BOR105966,31,NY,20500.0,Full-time,Rent,40.8,0.5,8,709,Good (680-739)
BOR105967,27,FL,40900.0,Part-time,Rent,30.3,7.3,9,694,Good (680-739)
BOR105968,61,MS,144700.0,Full-time,Other,37.6,15.6,43,747,Very Good (740-799)
BOR105969,60,PA,40300.0,Part-time,Rent,34.5,2.8,44,620,Fair (620-679)
BOR105970,52,NC,74900.0,Full-time,Mortgage,18.2,3.6,29,617,Poor (<620)
BOR105971,42,NJ,29400.0,Self-employed,Rent,20.2,2.8,25,714,Good (680-739)
BOR105972,51,NY,32100.0,Part-time,Mortgage,28.4,3.1,29,628,Fair (620-679)
BOR105973,57,CA,45000.0,Part-time,Rent,30.5,1.5,34,641,Fair (620-679)
BOR105974,34,NH,120500.0,Part-time,Own,24.2,14.5,13,559,Poor (<620)
BOR105975,41,LA,76500.0,Full-time,Mortgage,19.8,0.8,20,699,Good (680-739)
BOR105976,28,MS,18500.0,Full-time,Rent,5.0,3.2,12,780,Very Good (740-799)
BOR105977,39,GA,62900.0,Self-employed,Own,48.7,3.8,20,613,Poor (<620)
BOR105978,60,IL,27800.0,Full-time,Rent,49.0,2.5,39,746,Very Good (740-799)
BOR105979,54,NJ,34300.0,Full-time,Own,23.6,0.8,31,676,Fair (620-679)
BOR105980,43,NJ,58700.0,Full-time,Rent,17.6,5.8,25,565,Poor (<620)
BOR105981,19,CA,87500.0,Full-time,Rent,46.5,7.4,1,622,Fair (620-679)
BOR105982,33,MN,85600.0,Retired,Own,10.8,0.7,17,618,Poor (<620)
BOR105983,42,NH,54100.0,Part-time,Rent,42.3,7.5,23,659,Fair (620-679)
BOR105984,38,WA,54500.0,Full-time,Own,38.4,2.9,18,707,Good (680-739)
BOR105985,41,MI,85500.0,Full-time,Rent,28.5,0.7,24,800,Exceptional (800+)
BOR105986,44,MI,22900.0,Part-time,Other,45.9,3.3,21,587,Poor (<620)
BOR105987,35,FL,106100.0,Full-time,Rent,25.4,2.0,19,648,Fair (620-679)
BOR105988,41,OH,33500.0,Full-time,Rent,40.4,0.9,19,622,Fair (620-679)
BOR105989,39,WA,52400.0,Full-time,Rent,29.5,0.9,18,598,Poor (<620)
BOR105990,33,NJ,37300.0,Retired,Other,19.8,5.5,11,686,Good (680-739)
BOR105991,63,AZ,27700.0,Full-time,Rent,52.4,6.9,47,680,Good (680-739)
BOR105992,35,NV,57400.0,Full-time,Rent,24.9,4.1,12,562,Poor (<620)
BOR105993,19,IL,51900.0,Full-time,Other,27.7,3.2,3,681,Good (680-739)
BOR105994,62,CA,44500.0,Self-employed,Mortgage,40.1,12.0,39,602,Poor (<620)
BOR105995,31,TX,43500.0,Full-time,Mortgage,44.4,0.4,8,681,Good (680-739)
BOR105996,52,NY,92700.0,Full-time,Rent,18.8,0.2,35,763,Very Good (740-799)
BOR105997,33,MA,125100.0,Full-time,Rent,46.4,5.0,13,710,Good (680-739)
BOR105998,48,NV,81900.0,Retired,Own,31.9,0.3,27,692,Good (680-739)
BOR105999,40,LA,52800.0,Full-time,Mortgage,31.1,2.3,17,646,Fair (620-679)
BOR106000,53,TN,22300.0,Full-time,Rent,30.3,0.4,36,684,Good (680-739)
BOR106001,38,NJ,61800.0,Full-time,Own,31.8,3.3,21,717,Good (680-739)
BOR106002,33,PA,63100.0,Full-time,Rent,16.4,0.6,13,710,Good (680-739)
BOR106003,44,NJ,66000.0,Retired,Mortgage,36.1,1.5,21,674,Fair (620-679)
BOR106004,36,NC,27900.0,Full-time,Mortgage,34.0,7.2,16,694,Good (680-739)
BOR106005,19,LA,68400.0,Full-time,Rent,28.3,0.0,1,594,Poor (<620)
BOR106006,34,WA,94200.0,Full-time,Mortgage,34.1,0.9,12,632,Fair (620-679)
BOR106007,75,IL,30000.0,Full-time,Rent,29.9,3.5,55,726,Good (680-739)
BOR106008,19,GA,63500.0,Full-time,Rent,31.3,6.8,1,735,Good (680-739)
BOR106009,44,NY,32400.0,Self-employed,Rent,36.2,4.4,21,686,Good (680-739)
BOR106010,38,MS,44500.0,Full-time,Rent,29.7,5.9,21,776,Very Good (740-799)
BOR106011,63,TX,30400.0,Full-time,Mortgage,24.2,9.1,47,713,Good (680-739)
BOR106012,28,CA,39800.0,Full-time,Own,39.6,1.5,12,665,Fair (620-679)
BOR106013,42,PA,40000.0,Self-employed,Rent,21.2,0.4,19,601,Poor (<620)
BOR106014,49,NV,56100.0,Retired,Rent,42.5,2.7,28,774,Very Good (740-799)
BOR106015,39,WA,69600.0,Retired,Own,28.6,2.1,18,730,Good (680-739)
BOR106016,32,TN,80600.0,Full-time,Rent,40.8,3.5,14,797,Very Good (740-799)
BOR106017,41,NC,34800.0,Part-time,Mortgage,46.4,1.7,21,821,Exceptional (800+)
BOR106018,37,TX,54800.0,Full-time,Own,31.4,2.4,18,596,Poor (<620)
BOR106019,37,LA,28400.0,Full-time,Mortgage,40.7,0.5,14,597,Poor (<620)
BOR106020,52,PA,44400.0,Full-time,Rent,38.3,18.3,29,500,Poor (<620)
BOR106021,46,CA,47500.0,Part-time,Mortgage,33.8,4.0,30,740,Very Good (740-799)
BOR106022,48,MA,30800.0,Full-time,Rent,38.0,4.6,28,723,Good (680-739)
BOR106023,45,TX,60000.0,Full-time,Mortgage,29.2,24.5,25,686,Good (680-739)
BOR106024,53,FL,43500.0,Full-time,Own,48.4,1.8,32,600,Poor (<620)
BOR106025,57,MN,50000.0,Full-time,Mortgage,32.8,6.9,37,674,Fair (620-679)
BOR106026,38,WA,80900.0,Full-time,Rent,24.7,2.2,15,692,Good (680-739)
BOR106027,51,OH,38500.0,Full-time,Mortgage,27.7,8.8,34,731,Good (680-739)
BOR106028,25,NC,68400.0,Part-time,Rent,40.9,0.3,8,698,Good (680-739)
BOR106029,19,MD,89300.0,Full-time,Mortgage,22.8,1.5,1,723,Good (680-739)
BOR106030,63,TX,86800.0,Full-time,Other,50.9,1.0,42,672,Fair (620-679)
BOR106031,37,FL,42800.0,Full-time,Own,45.1,0.9,20,757,Very Good (740-799)
BOR106032,44,TN,30100.0,Full-time,Rent,19.7,1.8,26,721,Good (680-739)
BOR106033,26,TN,33900.0,Full-time,Own,39.7,2.9,9,603,Poor (<620)
BOR106034,26,UT,22800.0,Part-time,Mortgage,22.3,0.7,8,770,Very Good (740-799)
BOR106035,32,MI,63500.0,Self-employed,Rent,23.7,7.3,11,760,Very Good (740-799)
BOR106036,49,TX,65300.0,Full-time,Mortgage,27.3,2.9,32,710,Good (680-739)
BOR106037,35,AZ,49200.0,Full-time,Rent,24.6,3.0,12,698,Good (680-739)
BOR106038,37,IN,25100.0,Full-time,Rent,39.3,0.9,21,788,Very Good (740-799)
BOR106039,32,NY,39600.0,Full-time,Rent,34.5,4.8,11,574,Poor (<620)
BOR106040,55,AZ,86800.0,Self-employed,Mortgage,36.2,0.5,39,761,Very Good (740-799)
BOR106041,51,PA,61300.0,Unemployed,Other,32.0,6.4,31,649,Fair (620-679)
BOR106042,35,NV,66300.0,Full-time,Rent,26.7,3.0,19,751,Very Good (740-799)
BOR106043,49,NV,206600.0,Self-employed,Rent,26.8,0.4,30,688,Good (680-739)
BOR106044,38,NJ,54000.0,Full-time,Own,43.1,1.0,21,599,Poor (<620)
BOR106045,37,UT,18000.0,Self-employed,Mortgage,28.5,2.6,20,648,Fair (620-679)
BOR106046,40,NH,28400.0,Full-time,Rent,46.0,1.7,22,746,Very Good (740-799)
BOR106047,49,NY,53500.0,Full-time,Rent,25.6,3.8,27,666,Fair (620-679)
BOR106048,30,NC,47000.0,Self-employed,Mortgage,32.5,1.5,12,640,Fair (620-679)
BOR106049,47,TN,43200.0,Part-time,Mortgage,35.1,6.0,24,639,Fair (620-679)
BOR106050,71,TX,43500.0,Unemployed,Mortgage,43.8,4.1,49,722,Good (680-739)
BOR106051,43,MI,32800.0,Full-time,Rent,41.7,3.0,25,794,Very Good (740-799)
BOR106052,41,OH,55200.0,Retired,Mortgage,35.1,6.4,22,541,Poor (<620)
BOR106053,40,UT,87300.0,Self-employed,Mortgage,32.7,0.8,24,850,Exceptional (800+)
BOR106054,47,NJ,101700.0,Full-time,Mortgage,22.9,3.1,31,693,Good (680-739)
BOR106055,22,CO,100400.0,Full-time,Mortgage,30.1,6.0,1,718,Good (680-739)
BOR106056,61,MI,30300.0,Self-employed,Own,54.6,2.1,39,652,Fair (620-679)
BOR106057,53,NY,46200.0,Full-time,Mortgage,22.4,1.2,32,680,Good (680-739)
BOR106058,33,LA,40500.0,Full-time,Rent,26.4,1.3,12,693,Good (680-739)
BOR106059,41,CA,60900.0,Full-time,Other,18.2,2.7,24,612,Poor (<620)
BOR106060,34,TX,44900.0,Full-time,Mortgage,24.5,3.0,13,628,Fair (620-679)
BOR106061,45,NC,42100.0,Full-time,Rent,20.2,1.6,28,757,Very Good (740-799)
BOR106062,42,MD,89700.0,Full-time,Rent,19.7,7.6,19,579,Poor (<620)
BOR106063,44,NC,48700.0,Full-time,Other,35.2,0.8,26,709,Good (680-739)
BOR106064,29,TX,49300.0,Full-time,Mortgage,39.3,0.6,13,656,Fair (620-679)
BOR106065,35,GA,56200.0,Full-time,Rent,35.5,6.5,17,618,Poor (<620)
BOR106066,55,OH,63200.0,Full-time,Rent,21.8,2.9,36,808,Exceptional (800+)
BOR106067,35,CA,63400.0,Full-time,Other,15.2,4.9,17,618,Poor (<620)
BOR106068,19,AZ,93800.0,Full-time,Own,11.6,4.6,3,607,Poor (<620)
BOR106069,39,FL,26100.0,Full-time,Own,19.8,0.1,19,668,Fair (620-679)
BOR106070,70,GA,54000.0,Retired,Rent,21.7,1.5,52,630,Fair (620-679)
BOR106071,51,IN,44500.0,Full-time,Own,27.4,2.0,29,680,Good (680-739)
BOR106072,34,MD,40700.0,Part-time,Rent,34.6,3.8,15,690,Good (680-739)
BOR106073,40,OH,65600.0,Full-time,Own,28.1,5.8,20,695,Good (680-739)
BOR106074,49,NC,83600.0,Part-time,Own,47.8,0.4,32,672,Fair (620-679)
BOR106075,20,OH,35700.0,Part-time,Mortgage,55.1,7.3,3,634,Fair (620-679)
BOR106076,31,UT,99600.0,Unemployed,Rent,30.9,4.7,9,722,Good (680-739)
BOR106077,46,PA,24500.0,Full-time,Rent,12.9,0.9,29,673,Fair (620-679)
BOR106078,60,PA,60800.0,Retired,Rent,26.6,3.6,38,648,Fair (620-679)
BOR106079,36,NJ,31200.0,Self-employed,Rent,29.3,1.0,13,776,Very Good (740-799)
BOR106080,60,PA,34900.0,Retired,Rent,38.9,7.3,42,672,Fair (620-679)
BOR106081,32,PA,47900.0,Full-time,Rent,18.6,4.4,16,751,Very Good (740-799)
BOR106082,19,FL,39000.0,Full-time,Mortgage,15.8,1.5,1,760,Very Good (740-799)
BOR106083,50,IN,18000.0,Full-time,Rent,34.6,0.1,27,764,Very Good (740-799)
BOR106084,47,TN,61400.0,Retired,Other,26.5,18.5,27,725,Good (680-739)
BOR106085,50,IN,66200.0,Unemployed,Other,26.4,1.0,31,680,Good (680-739)
BOR106086,49,MN,43400.0,Retired,Own,23.2,5.8,27,676,Fair (620-679)
BOR106087,43,NC,41900.0,Full-time,Mortgage,28.0,0.1,27,664,Fair (620-679)
BOR106088,38,MS,39400.0,Self-employed,Rent,34.0,3.4,20,539,Poor (<620)
BOR106089,38,MD,21600.0,Full-time,Rent,8.0,3.8,21,727,Good (680-739)
BOR106090,35,NV,20600.0,Part-time,Mortgage,32.2,3.1,19,696,Good (680-739)
BOR106091,36,MD,66900.0,Full-time,Other,38.9,0.2,16,734,Good (680-739)
BOR106092,19,NC,75300.0,Full-time,Mortgage,36.5,9.7,1,672,Fair (620-679)
BOR106093,26,GA,61000.0,Full-time,Mortgage,53.1,0.3,9,723,Good (680-739)
BOR106094,39,NJ,55300.0,Full-time,Rent,27.6,2.2,21,590,Poor (<620)
BOR106095,19,FL,66300.0,Full-time,Rent,31.1,1.4,1,604,Poor (<620)
BOR106096,19,NJ,64400.0,Full-time,Rent,44.7,4.5,1,519,Poor (<620)
BOR106097,37,TX,32800.0,Full-time,Own,32.5,0.1,21,671,Fair (620-679)
BOR106098,39,CA,51500.0,Full-time,Own,47.1,3.1,21,630,Fair (620-679)
BOR106099,37,MS,40800.0,Full-time,Rent,40.2,1.9,19,621,Fair (620-679)
BOR106100,19,MD,41100.0,Full-time,Mortgage,33.4,10.3,1,702,Good (680-739)
BOR106101,60,AZ,77900.0,Full-time,Mortgage,31.9,0.7,42,652,Fair (620-679)
BOR106102,24,NC,94700.0,Full-time,Rent,29.7,8.0,5,587,Poor (<620)
BOR106103,31,MA,18000.0,Self-employed,Other,31.7,3.4,10,845,Exceptional (800+)
BOR106104,26,LA,41600.0,Part-time,Other,23.5,2.5,10,678,Fair (620-679)
BOR106105,57,IN,40600.0,Full-time,Other,38.8,1.4,34,610,Poor (<620)
BOR106106,46,TN,78600.0,Part-time,Own,51.1,0.6,29,636,Fair (620-679)
BOR106107,35,NJ,24300.0,Full-time,Rent,13.9,6.6,12,669,Fair (620-679)
BOR106108,34,NC,18000.0,Self-employed,Own,43.8,3.7,14,669,Fair (620-679)
BOR106109,43,MD,67500.0,Full-time,Mortgage,34.4,4.5,24,765,Very Good (740-799)
BOR106110,26,NH,71900.0,Full-time,Own,42.4,1.4,3,675,Fair (620-679)
BOR106111,46,NJ,20900.0,Self-employed,Mortgage,26.1,1.0,25,801,Exceptional (800+)
BOR106112,34,MI,44100.0,Full-time,Mortgage,30.2,2.3,13,652,Fair (620-679)
BOR106113,47,NJ,92800.0,Retired,Rent,44.7,1.1,24,708,Good (680-739)
BOR106114,47,NJ,28700.0,Self-employed,Other,31.5,4.6,29,746,Very Good (740-799)
BOR106115,34,NH,48800.0,Full-time,Own,40.2,11.2,12,758,Very Good (740-799)
BOR106116,19,MD,58600.0,Retired,Own,26.1,3.6,2,765,Very Good (740-799)
BOR106117,38,NC,24500.0,Full-time,Own,30.0,5.6,21,662,Fair (620-679)
BOR106118,24,MI,36200.0,Full-time,Rent,37.1,0.1,5,680,Good (680-739)
BOR106119,42,NJ,21800.0,Part-time,Rent,36.0,29.5,19,519,Poor (<620)
BOR106120,38,CA,43300.0,Self-employed,Rent,40.3,4.2,17,667,Fair (620-679)
BOR106121,34,WA,32700.0,Full-time,Mortgage,28.6,2.6,15,751,Very Good (740-799)
BOR106122,25,NV,51200.0,Full-time,Other,32.0,2.8,8,738,Good (680-739)
BOR106123,55,IN,62000.0,Full-time,Rent,41.7,10.4,36,674,Fair (620-679)
BOR106124,36,PA,87100.0,Full-time,Rent,46.4,0.3,15,790,Very Good (740-799)
BOR106125,69,MD,133200.0,Full-time,Mortgage,23.6,0.5,53,655,Fair (620-679)
BOR106126,41,MD,51200.0,Full-time,Rent,43.9,8.7,22,633,Fair (620-679)
BOR106127,45,OH,40400.0,Full-time,Mortgage,24.3,4.5,23,650,Fair (620-679)
BOR106128,41,TN,39400.0,Full-time,Own,34.1,3.4,25,607,Poor (<620)
BOR106129,45,TN,30200.0,Full-time,Rent,34.8,1.0,22,720,Good (680-739)
BOR106130,54,NV,57000.0,Full-time,Mortgage,27.1,0.6,33,699,Good (680-739)
BOR106131,54,NY,37300.0,Self-employed,Rent,30.2,2.2,31,720,Good (680-739)
BOR106132,20,PA,58900.0,Part-time,Rent,14.3,0.9,1,653,Fair (620-679)
BOR106133,51,WA,30600.0,Full-time,Mortgage,39.2,6.9,34,676,Fair (620-679)
BOR106134,47,TX,37800.0,Full-time,Own,29.2,0.4,25,538,Poor (<620)
BOR106135,41,NJ,56600.0,Full-time,Rent,31.6,8.6,25,704,Good (680-739)
BOR106136,62,MN,44100.0,Full-time,Own,26.3,4.0,46,686,Good (680-739)
BOR106137,62,NY,19700.0,Self-employed,Own,39.3,8.8,45,608,Poor (<620)
BOR106138,52,NJ,46300.0,Full-time,Mortgage,33.9,2.3,36,673,Fair (620-679)
BOR106139,34,NH,32500.0,Full-time,Own,20.5,3.9,16,663,Fair (620-679)
BOR106140,27,WA,79400.0,Full-time,Mortgage,30.9,7.1,11,795,Very Good (740-799)
BOR106141,50,WA,72200.0,Self-employed,Rent,21.6,9.0,32,611,Poor (<620)
BOR106142,57,AZ,18000.0,Full-time,Rent,32.2,8.4,34,702,Good (680-739)
BOR106143,19,PA,66900.0,Full-time,Mortgage,38.8,1.2,1,609,Poor (<620)
BOR106144,54,NY,55600.0,Self-employed,Mortgage,33.9,20.3,33,644,Fair (620-679)
BOR106145,38,MO,23900.0,Self-employed,Other,36.3,1.2,15,698,Good (680-739)
BOR106146,19,MI,69200.0,Full-time,Rent,42.6,0.2,1,666,Fair (620-679)
BOR106147,47,GA,26200.0,Full-time,Own,23.8,1.5,29,680,Good (680-739)
BOR106148,52,CA,78100.0,Full-time,Rent,27.6,3.6,31,702,Good (680-739)
BOR106149,37,NV,34900.0,Retired,Rent,14.0,6.3,20,648,Fair (620-679)
BOR106150,28,CA,23500.0,Part-time,Rent,28.2,8.3,5,737,Good (680-739)
BOR106151,62,CO,121100.0,Retired,Mortgage,25.9,6.7,45,660,Fair (620-679)
BOR106152,33,MI,23300.0,Full-time,Rent,38.5,8.0,10,674,Fair (620-679)
BOR106153,55,TN,32400.0,Full-time,Rent,36.6,0.5,35,703,Good (680-739)
BOR106154,23,OH,35400.0,Full-time,Rent,47.0,5.5,5,695,Good (680-739)
BOR106155,46,PA,38000.0,Self-employed,Rent,27.0,0.7,25,722,Good (680-739)
BOR106156,46,AZ,63900.0,Full-time,Mortgage,36.0,0.8,25,701,Good (680-739)
BOR106157,51,MD,47900.0,Full-time,Own,39.4,2.1,32,710,Good (680-739)
BOR106158,59,PA,73300.0,Full-time,Rent,54.9,2.5,39,659,Fair (620-679)
BOR106159,31,NJ,55100.0,Full-time,Rent,36.4,0.2,9,611,Poor (<620)
BOR106160,47,NJ,22000.0,Full-time,Rent,31.5,7.7,26,587,Poor (<620)
BOR106161,25,IL,59700.0,Full-time,Own,33.3,3.3,9,571,Poor (<620)
BOR106162,24,AZ,51800.0,Retired,Rent,36.7,0.3,3,795,Very Good (740-799)
BOR106163,34,NY,35200.0,Full-time,Own,45.7,4.9,14,536,Poor (<620)
BOR106164,46,WA,118600.0,Part-time,Other,27.7,3.6,27,758,Very Good (740-799)
BOR106165,61,FL,61300.0,Full-time,Rent,24.9,1.8,41,627,Fair (620-679)
BOR106166,63,WA,71200.0,Full-time,Own,58.2,3.1,45,757,Very Good (740-799)
BOR106167,37,GA,72400.0,Full-time,Own,20.7,0.9,14,537,Poor (<620)
BOR106168,45,NJ,38600.0,Full-time,Mortgage,40.6,2.9,25,665,Fair (620-679)
BOR106169,52,NJ,62000.0,Full-time,Mortgage,36.2,4.2,35,775,Very Good (740-799)
BOR106170,50,MS,53800.0,Full-time,Own,35.2,5.3,31,726,Good (680-739)
BOR106171,39,WA,36300.0,Full-time,Rent,19.7,3.0,21,658,Fair (620-679)
BOR106172,42,NV,26900.0,Self-employed,Own,59.1,3.4,25,554,Poor (<620)
BOR106173,40,IL,47100.0,Full-time,Other,33.8,2.6,21,594,Poor (<620)
BOR106174,38,NC,60700.0,Retired,Mortgage,26.8,2.0,20,770,Very Good (740-799)
