loan_id,borrower_id,origination_date,origination_state,vintage_quarter,loan_amount,term_months,interest_rate,loan_purpose,origination_channel,current_status,current_balance,days_past_due,is_delinquent,is_closed,last_performance_month
LN505722,BOR105722,2025-03-27,VA,2025Q1,11030.0,36,0.2265,Debt Consolidation,Branch,60DPD,11225.28,60,True,False,2025-05-01
LN505723,BOR105723,2024-04-04,LA,2024Q2,8590.0,36,0.1953,Debt Consolidation,Online,30DPD,7798.66,30,True,False,2024-09-01
LN505724,BOR105724,2025-03-03,OH,2025Q1,14940.0,36,0.172,Auto,Online,Current,11525.51,0,False,False,2025-12-01
LN505725,BOR105725,2025-12-04,WI,2025Q4,14780.0,60,0.1955,Auto,Broker,30DPD,15020.79,30,True,False,2025-12-01
LN505726,BOR105726,2025-09-25,LA,2025Q3,8660.0,60,0.1331,Auto,Online,Current,8243.67,0,False,False,2025-12-01
LN505727,BOR105727,2025-04-07,NV,2025Q2,21360.0,60,0.078,Major Purchase,Branch,Current,18660.59,0,False,False,2025-12-01
LN505728,BOR105728,2025-01-27,NV,2025Q1,9750.0,36,0.1371,Auto,Online,Current,6931.67,0,False,False,2025-12-01
LN505729,BOR105729,2025-03-18,VA,2025Q1,13870.0,36,0.1353,Other,Online,Current,10560.58,0,False,False,2025-12-01
LN505730,BOR105730,2024-07-08,NV,2024Q3,21240.0,48,0.1405,Debt Consolidation,Branch,90DPD,18367.03,90,True,False,2025-07-01
LN505731,BOR105731,2025-02-06,MD,2025Q1,26730.0,48,0.1596,Auto,Branch,Current,22007.99,0,False,False,2025-12-01
LN505732,BOR105732,2025-09-21,NY,2025Q3,4300.0,36,0.2326,Auto,Online,90DPD,4466.27,90,True,False,2025-12-01
LN505733,BOR105733,2025-10-16,FL,2025Q4,21580.0,36,0.2061,Debt Consolidation,Partner,60DPD,21874.39,60,True,False,2025-12-01
LN505734,BOR105734,2025-03-04,MN,2025Q1,15800.0,48,0.2289,Other,Online,Current,13574.86,0,False,False,2025-12-01
LN505735,BOR105735,2024-08-21,TN,2024Q3,17830.0,60,0.1593,Medical,Online,Paid_Off,0.0,0,False,True,2025-09-01
LN505736,BOR105736,2024-06-24,WA,2024Q2,10970.0,48,0.1509,Auto,Partner,Current,7392.81,0,False,False,2025-12-01
LN505737,BOR105737,2024-06-06,MS,2024Q2,19910.0,36,0.2324,Debt Consolidation,Partner,Current,11109.32,0,False,False,2025-12-01
LN505738,BOR105738,2024-06-15,IN,2024Q2,23700.0,48,0.1416,Major Purchase,Broker,Current,15873.59,0,False,False,2025-12-01
LN505739,BOR105739,2025-01-09,MI,2025Q1,18570.0,24,0.2158,Debt Consolidation,Online,60DPD,14453.64,60,True,False,2025-09-01
LN505740,BOR105740,2024-11-07,NJ,2024Q4,21280.0,48,0.2413,Debt Consolidation,Online,Current,17005.56,0,False,False,2025-12-01
LN505741,BOR105741,2025-12-02,TN,2025Q4,35730.0,48,0.1813,Debt Consolidation,Online,Current,35217.82,0,False,False,2025-12-01
LN505742,BOR105742,2025-03-27,CO,2025Q1,28010.0,36,0.238,Major Purchase,Broker,Current,22096.86,0,False,False,2025-12-01
LN505743,BOR105743,2025-12-04,AZ,2025Q4,10010.0,60,0.1194,Auto,Partner,Current,9887.24,0,False,False,2025-12-01
LN505744,BOR105744,2025-11-10,WA,2025Q4,19810.0,36,0.1706,Home Improvement,Online,Current,18953.48,0,False,False,2025-12-01
LN505745,BOR105745,2024-03-11,MD,2024Q1,24230.0,36,0.0969,Auto,Broker,Current,10263.98,0,False,False,2025-12-01
LN505746,BOR105746,2024-07-22,MD,2024Q3,16280.0,36,0.1918,Other,Online,Current,9293.91,0,False,False,2025-12-01
LN505747,BOR105747,2024-02-08,NV,2024Q1,19270.0,60,0.1896,Debt Consolidation,Online,Current,13912.49,0,False,False,2025-12-01
LN505748,BOR105748,2025-04-25,TX,2025Q2,6460.0,36,0.0999,Major Purchase,Online,Current,5020.98,0,False,False,2025-12-01
LN505749,BOR105749,2025-08-06,CO,2025Q3,13530.0,48,0.2476,Home Improvement,Broker,Current,12656.48,0,False,False,2025-12-01
LN505750,BOR105750,2025-10-22,WA,2025Q4,12170.0,36,0.0771,Major Purchase,Online,Current,11259.53,0,False,False,2025-12-01
LN505751,BOR105751,2025-04-09,TX,2025Q2,8610.0,24,0.0873,Auto,Online,Current,5555.4,0,False,False,2025-12-01
LN505752,BOR105752,2024-06-04,MO,2024Q2,22570.0,36,0.1213,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-02-01
LN505753,BOR105753,2025-04-03,MD,2025Q2,7670.0,60,0.1647,Auto,Branch,Current,6879.04,0,False,False,2025-12-01
LN505754,BOR105754,2024-07-18,WA,2024Q3,22170.0,36,0.0682,Medical,Online,Current,11649.94,0,False,False,2025-12-01
LN505755,BOR105755,2025-05-20,MN,2025Q2,12920.0,48,0.1594,Auto,Online,Current,11292.73,0,False,False,2025-12-01
LN505756,BOR105756,2024-01-18,GA,2024Q1,24690.0,48,0.2087,Major Purchase,Online,Current,14863.35,0,False,False,2025-12-01
LN505757,BOR105757,2024-01-17,PA,2024Q1,16930.0,48,0.1818,Major Purchase,Broker,Paid_Off,0.0,0,False,True,2024-09-01
LN505758,BOR105758,2025-03-15,NC,2025Q1,15010.0,36,0.2081,Major Purchase,Online,Current,11724.25,0,False,False,2025-12-01
LN505759,BOR105759,2024-10-08,NJ,2024Q4,13690.0,60,0.2364,Auto,Partner,Current,11597.07,0,False,False,2025-12-01
LN505760,BOR105760,2024-04-21,MD,2024Q2,11080.0,36,0.1125,Debt Consolidation,Branch,Current,5072.14,0,False,False,2025-12-01
LN505761,BOR105761,2024-12-04,NV,2024Q4,15650.0,36,0.2193,Auto,Online,Current,11131.03,0,False,False,2025-12-01
LN505762,BOR105762,2025-03-05,MD,2025Q1,4980.0,48,0.1755,Debt Consolidation,Broker,Current,4207.65,0,False,False,2025-12-01
LN505763,BOR105763,2025-04-02,PA,2025Q2,12000.0,24,0.2415,Debt Consolidation,Online,Current,8156.19,0,False,False,2025-12-01
LN505764,BOR105764,2024-01-18,NC,2024Q1,19190.0,36,0.1635,Debt Consolidation,Online,Current,7458.97,0,False,False,2025-12-01
LN505765,BOR105765,2025-02-19,PA,2025Q1,13340.0,36,0.2038,Auto,Broker,Current,10083.02,0,False,False,2025-12-01
LN505766,BOR105766,2024-02-23,MD,2024Q1,21840.0,36,0.2214,Home Improvement,Branch,Paid_Off,0.0,0,False,True,2025-04-01
LN505767,BOR105767,2025-07-06,OH,2025Q3,9390.0,36,0.154,Other,Partner,Current,8108.42,0,False,False,2025-12-01
LN505768,BOR105768,2025-06-16,WA,2025Q2,8470.0,48,0.12,Medical,Branch,Current,7472.01,0,False,False,2025-12-01
LN505769,BOR105769,2025-02-12,MN,2025Q1,14910.0,36,0.1239,Debt Consolidation,Broker,Current,10923.73,0,False,False,2025-12-01
LN505770,BOR105770,2025-08-27,MO,2025Q3,10360.0,60,0.1203,Debt Consolidation,Broker,Current,9713.41,0,False,False,2025-12-01
LN505771,BOR105771,2025-04-16,GA,2025Q2,18610.0,60,0.1637,Major Purchase,Broker,Current,16686.17,0,False,False,2025-12-01
LN505772,BOR105772,2025-03-18,NC,2025Q1,11030.0,24,0.1994,Debt Consolidation,Online,Current,6956.85,0,False,False,2025-12-01
LN505773,BOR105773,2024-01-10,IN,2024Q1,15540.0,60,0.1377,Other,Online,Current,10559.98,0,False,False,2025-12-01
LN505774,BOR105774,2024-05-20,AZ,2024Q2,4210.0,48,0.1952,Debt Consolidation,Online,Current,2838.92,0,False,False,2025-12-01
LN505775,BOR105775,2025-04-01,FL,2025Q2,11960.0,36,0.1196,Auto,Online,Current,9357.69,0,False,False,2025-12-01
LN505776,BOR105776,2025-11-24,LA,2025Q4,12020.0,48,0.0991,Medical,Online,Current,11608.16,0,False,False,2025-12-01
LN505777,BOR105777,2025-01-15,WA,2025Q1,5870.0,48,0.2216,Debt Consolidation,Online,Current,4845.45,0,False,False,2025-12-01
LN505778,BOR105778,2025-12-16,VA,2025Q4,15750.0,60,0.1816,Debt Consolidation,Partner,Current,15587.03,0,False,False,2025-12-01
LN505779,BOR105779,2024-10-26,PA,2024Q4,13160.0,24,0.2089,Debt Consolidation,Branch,Current,5582.7,0,False,False,2025-12-01
LN505780,BOR105780,2024-04-05,MI,2024Q2,9230.0,24,0.2372,Other,Online,Paid_Off,0.0,0,False,True,2025-03-01
LN505781,BOR105781,2025-05-04,NC,2025Q2,26710.0,48,0.1844,Auto,Broker,Current,23498.7,0,False,False,2025-12-01
LN505782,BOR105782,2025-06-18,OH,2025Q2,8540.0,48,0.0903,Debt Consolidation,Broker,Current,7477.62,0,False,False,2025-12-01
LN505783,BOR105783,2024-01-11,AZ,2024Q1,22110.0,60,0.2284,Debt Consolidation,Online,30DPD,21690.21,30,True,False,2024-05-01
LN505784,BOR105784,2025-10-16,VA,2025Q4,13300.0,60,0.114,Other,Broker,Current,12798.83,0,False,False,2025-12-01
LN505785,BOR105785,2025-07-09,LA,2025Q3,22450.0,36,0.204,Debt Consolidation,Branch,90DPD,22146.92,90,True,False,2025-12-01
LN505786,BOR105786,2025-03-12,NM,2025Q1,18600.0,36,0.0664,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-08-01
LN505787,BOR105787,2025-10-07,IL,2025Q4,5290.0,36,0.2123,Home Improvement,Online,Current,4965.3,0,False,False,2025-12-01
LN505788,BOR105788,2025-06-18,FL,2025Q2,8400.0,36,0.1593,Medical,Branch,30DPD,7556.71,30,True,False,2025-11-01
LN505789,BOR105789,2024-03-18,MN,2024Q1,9270.0,36,0.2107,Debt Consolidation,Partner,Current,4305.79,0,False,False,2025-12-01
LN505790,BOR105790,2025-04-19,NH,2025Q2,45130.0,60,0.2035,Debt Consolidation,Branch,Current,40898.76,0,False,False,2025-12-01
LN505791,BOR105791,2024-09-10,LA,2024Q3,23450.0,36,0.1016,Home Improvement,Partner,Current,13899.86,0,False,False,2025-12-01
LN505792,BOR105792,2025-12-12,CA,2025Q4,29380.0,36,0.1402,Major Purchase,Branch,Current,28718.84,0,False,False,2025-12-01
LN505793,BOR105793,2025-09-09,OH,2025Q3,7990.0,24,0.109,Debt Consolidation,Broker,Current,6775.76,0,False,False,2025-12-01
LN505794,BOR105794,2025-06-17,TX,2025Q2,15540.0,36,0.2157,Auto,Broker,Paid_Off,0.0,0,False,True,2025-12-01
LN505795,BOR105795,2024-02-05,NV,2024Q1,9740.0,24,0.1311,Debt Consolidation,Broker,Current,458.57,0,False,False,2025-12-01
LN505796,BOR105796,2025-10-02,MA,2025Q4,31010.0,24,0.2469,Major Purchase,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN505797,BOR105797,2024-06-10,WA,2024Q2,18030.0,48,0.2407,Debt Consolidation,Online,Current,12845.59,0,False,False,2025-12-01
LN505798,BOR105798,2025-07-18,AZ,2025Q3,12530.0,60,0.1607,Debt Consolidation,Online,Current,11677.67,0,False,False,2025-12-01
LN505799,BOR105799,2025-08-27,OH,2025Q3,10100.0,60,0.1554,Debt Consolidation,Online,Current,9523.49,0,False,False,2025-12-01
LN505800,BOR105800,2024-12-07,TN,2024Q4,19660.0,36,0.1678,Debt Consolidation,Broker,Current,13662.85,0,False,False,2025-12-01
LN505801,BOR105801,2024-09-24,CA,2024Q3,16820.0,36,0.1041,Other,Online,Current,9985.12,0,False,False,2025-12-01
LN505802,BOR105802,2024-05-07,IN,2024Q2,11950.0,36,0.1027,Home Improvement,Online,Current,5765.4,0,False,False,2025-12-01
LN505803,BOR105803,2024-09-03,WI,2024Q3,9640.0,36,0.1063,Debt Consolidation,Online,Current,5730.5,0,False,False,2025-12-01
LN505804,BOR105804,2024-02-05,MO,2024Q1,19590.0,48,0.2389,Other,Branch,Current,12459.18,0,False,False,2025-12-01
LN505805,BOR105805,2024-10-18,NC,2024Q4,13780.0,60,0.0874,Home Improvement,Online,Current,10875.6,0,False,False,2025-12-01
LN505806,BOR105806,2024-11-11,NV,2024Q4,10130.0,36,0.0819,Home Improvement,Branch,Current,6482.23,0,False,False,2025-12-01
LN505807,BOR105807,2025-12-14,MD,2025Q4,15700.0,60,0.1956,Debt Consolidation,Broker,Current,15543.79,0,False,False,2025-12-01
LN505808,BOR105808,2024-11-08,NY,2024Q4,20370.0,48,0.2479,Debt Consolidation,Branch,Current,16323.27,0,False,False,2025-12-01
LN505809,BOR105809,2024-02-19,PA,2024Q1,14120.0,60,0.247,Major Purchase,Online,Current,10596.58,0,False,False,2025-12-01
LN505810,BOR105810,2024-04-15,TN,2024Q2,19490.0,36,0.1861,Major Purchase,Online,Current,9444.95,0,False,False,2025-12-01
LN505811,BOR105811,2024-09-26,GA,2024Q3,9060.0,36,0.09,Debt Consolidation,Branch,Current,5332.19,0,False,False,2025-12-01
LN505812,BOR105812,2024-08-14,FL,2024Q3,29480.0,24,0.1631,Debt Consolidation,Online,Current,9605.42,0,False,False,2025-12-01
LN505813,BOR105813,2024-09-03,PA,2024Q3,9240.0,36,0.1887,Home Improvement,Online,30DPD,7948.15,30,True,False,2025-04-01
LN505814,BOR105814,2024-11-22,PA,2024Q4,18600.0,36,0.2285,Other,Branch,Current,12816.66,0,False,False,2025-12-01
LN505815,BOR105815,2025-12-15,VA,2025Q4,13210.0,60,0.2578,Debt Consolidation,Branch,30DPD,13493.79,30,True,False,2025-12-01
LN505816,BOR105816,2024-02-07,TN,2024Q1,8800.0,48,0.1063,Home Improvement,Partner,Current,5045.17,0,False,False,2025-12-01
LN505817,BOR105817,2024-07-02,PA,2024Q3,11710.0,60,0.1615,Debt Consolidation,Online,Current,9120.44,0,False,False,2025-12-01
LN505818,BOR105818,2024-08-09,MD,2024Q3,33740.0,48,0.0839,Major Purchase,Online,Paid_Off,0.0,0,False,True,2024-12-01
LN505819,BOR105819,2025-11-11,GA,2025Q4,8660.0,36,0.1243,Home Improvement,Online,Current,8258.5,0,False,False,2025-12-01
LN505820,BOR105820,2025-04-05,GA,2025Q2,8680.0,48,0.1148,Home Improvement,Broker,Current,7339.54,0,False,False,2025-12-01
LN505821,BOR105821,2024-10-13,IL,2024Q4,9090.0,48,0.1926,Auto,Online,Current,6952.9,0,False,False,2025-12-01
LN505822,BOR105822,2024-01-16,MN,2024Q1,23080.0,48,0.211,Medical,Online,Current,13919.19,0,False,False,2025-12-01
LN505823,BOR105823,2024-11-03,UT,2024Q4,15380.0,48,0.21,Debt Consolidation,Partner,Paid_Off,0.0,0,False,True,2025-11-01
LN505824,BOR105824,2025-09-01,WA,2025Q3,11480.0,24,0.2346,Major Purchase,Online,60DPD,11136.71,60,True,False,2025-12-01
LN505825,BOR105825,2025-05-07,TX,2025Q2,12160.0,36,0.1125,Home Improvement,Partner,Current,9799.3,0,False,False,2025-12-01
LN505826,BOR105826,2025-11-24,OH,2025Q4,11240.0,24,0.2023,Auto,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN505827,BOR105827,2024-12-16,PA,2024Q4,12740.0,36,0.1209,Other,Online,Current,8659.63,0,False,False,2025-12-01
LN505828,BOR105828,2024-07-14,NV,2024Q3,8230.0,48,0.1446,Home Improvement,Branch,Current,5681.56,0,False,False,2025-12-01
LN505829,BOR105829,2024-06-07,TX,2024Q2,7080.0,36,0.1839,Other,Partner,Current,3825.75,0,False,False,2025-12-01
LN505830,BOR105830,2025-03-16,UT,2025Q1,15760.0,24,0.2209,Debt Consolidation,Broker,Current,10018.43,0,False,False,2025-12-01
LN505831,BOR105831,2025-09-20,MA,2025Q3,10300.0,60,0.1604,Debt Consolidation,Online,Current,9838.8,0,False,False,2025-12-01
LN505832,BOR105832,2025-02-07,WA,2025Q1,17280.0,36,0.1696,Debt Consolidation,Branch,Current,12891.93,0,False,False,2025-12-01
LN505833,BOR105833,2024-07-18,NV,2024Q3,15280.0,36,0.0991,Major Purchase,Online,Current,8204.43,0,False,False,2025-12-01
LN505834,BOR105834,2025-03-04,CA,2025Q1,25140.0,24,0.2202,Home Improvement,Online,30DPD,24742.7,30,True,False,2025-04-01
LN505835,BOR105835,2025-09-14,MN,2025Q3,15190.0,60,0.1049,Other,Broker,Current,14405.25,0,False,False,2025-12-01
LN505836,BOR105836,2025-03-19,FL,2025Q1,18880.0,36,0.08,Debt Consolidation,Broker,Current,14080.12,0,False,False,2025-12-01
LN505837,BOR105837,2025-12-16,NV,2025Q4,10640.0,36,0.1142,Home Improvement,Online,Current,10390.8,0,False,False,2025-12-01
LN505838,BOR105838,2024-07-27,AZ,2024Q3,6030.0,60,0.1239,Debt Consolidation,Partner,Current,4592.69,0,False,False,2025-12-01
LN505839,BOR105839,2025-01-09,TX,2025Q1,12330.0,48,0.118,Major Purchase,Online,Current,9767.4,0,False,False,2025-12-01
LN505840,BOR105840,2024-06-02,NV,2024Q2,10790.0,60,0.0947,Major Purchase,Partner,Current,7905.84,0,False,False,2025-12-01
LN505841,BOR105841,2024-05-15,CA,2024Q2,8640.0,48,0.1536,Major Purchase,Branch,Paid_Off,0.0,0,False,True,2025-03-01
LN505842,BOR105842,2024-03-27,NY,2024Q1,21350.0,36,0.1159,Debt Consolidation,Branch,Current,9189.83,0,False,False,2025-12-01
LN505843,BOR105843,2024-04-09,MN,2024Q2,11950.0,36,0.1884,Auto,Broker,Current,5801.11,0,False,False,2025-12-01
LN505844,BOR105844,2024-08-22,VA,2024Q3,16610.0,36,0.199,Major Purchase,Online,Paid_Off,0.0,0,False,True,2025-10-01
LN505845,BOR105845,2025-09-25,LA,2025Q3,7910.0,48,0.2164,Home Improvement,Broker,60DPD,8089.01,60,True,False,2025-11-01
LN505846,BOR105846,2024-05-05,TN,2024Q2,15430.0,36,0.0927,Debt Consolidation,Broker,Current,7387.4,0,False,False,2025-12-01
LN505847,BOR105847,2024-07-03,TN,2024Q3,22640.0,48,0.2248,Major Purchase,Branch,Current,16391.89,0,False,False,2025-12-01
LN505848,BOR105848,2025-06-09,GA,2025Q2,38000.0,60,0.1287,Auto,Online,Current,34714.0,0,False,False,2025-12-01
LN505849,BOR105849,2024-12-06,NY,2024Q4,7020.0,36,0.1564,Debt Consolidation,Partner,Current,4852.78,0,False,False,2025-12-01
LN505850,BOR105850,2025-04-27,UT,2025Q2,16290.0,36,0.1117,Auto,Online,Current,12711.86,0,False,False,2025-12-01
LN505851,BOR105851,2025-07-07,FL,2025Q3,6910.0,48,0.189,Debt Consolidation,Online,Current,6301.99,0,False,False,2025-12-01
LN505852,BOR105852,2024-12-25,AZ,2024Q4,7580.0,60,0.2103,Debt Consolidation,Broker,Paid_Off,0.0,0,False,True,2025-11-01
LN505853,BOR105853,2024-02-22,OH,2024Q1,16140.0,36,0.148,Auto,Broker,Current,6663.53,0,False,False,2025-12-01
LN505854,BOR105854,2024-12-25,OH,2024Q4,17210.0,60,0.1673,Major Purchase,Online,Current,14589.15,0,False,False,2025-12-01
LN505855,BOR105855,2024-11-13,TN,2024Q4,20540.0,60,0.222,Debt Consolidation,Online,60DPD,18931.38,60,True,False,2025-11-01
LN505856,BOR105856,2025-11-19,MN,2025Q4,13110.0,36,0.1008,Auto,Online,Current,12480.58,0,False,False,2025-12-01
LN505857,BOR105857,2025-05-15,MN,2025Q2,25440.0,36,0.2013,Home Improvement,Broker,Current,21024.21,0,False,False,2025-12-01
LN505858,BOR105858,2025-03-14,LA,2025Q1,20500.0,48,0.2079,Major Purchase,Online,90DPD,19754.51,90,True,False,2025-11-01
LN505859,BOR105859,2025-02-08,GA,2025Q1,13520.0,48,0.1962,Home Improvement,Online,Current,11278.7,0,False,False,2025-12-01
LN505860,BOR105860,2024-10-06,VA,2024Q4,20080.0,48,0.1045,Auto,Broker,Current,14676.74,0,False,False,2025-12-01
LN505861,BOR105861,2024-10-08,CA,2024Q4,11750.0,24,0.2755,Auto,Online,Current,5168.92,0,False,False,2025-12-01
LN505862,BOR105862,2024-06-08,WI,2024Q2,24190.0,48,0.0834,Home Improvement,Branch,Current,15563.15,0,False,False,2025-12-01
LN505863,BOR105863,2024-09-18,GA,2024Q3,15990.0,60,0.2368,Home Improvement,Online,Current,13358.11,0,False,False,2025-12-01
LN505864,BOR105864,2025-06-02,AZ,2025Q2,12400.0,36,0.1035,Other,Online,Current,10279.36,0,False,False,2025-12-01
LN505865,BOR105865,2024-02-19,PA,2024Q1,9810.0,24,0.2036,Auto,Online,Current,492.79,0,False,False,2025-12-01
LN505866,BOR105866,2025-02-19,NV,2025Q1,12600.0,48,0.098,Debt Consolidation,Branch,Current,10130.75,0,False,False,2025-12-01
LN505867,BOR105867,2025-03-14,NV,2025Q1,16450.0,36,0.1695,Auto,Branch,Current,12679.25,0,False,False,2025-12-01
LN505868,BOR105868,2024-04-24,LA,2024Q2,14050.0,36,0.2165,Home Improvement,Online,Default,10157.17,120,True,True,2025-09-01
LN505869,BOR105869,2024-02-20,TX,2024Q1,20070.0,24,0.1997,Debt Consolidation,Broker,Current,1004.6,0,False,False,2025-12-01
LN505870,BOR105870,2024-11-17,NH,2024Q4,11970.0,36,0.1537,Major Purchase,Branch,Current,7952.94,0,False,False,2025-12-01
LN505871,BOR105871,2025-01-21,OH,2025Q1,18400.0,48,0.1358,Major Purchase,Online,Current,14685.9,0,False,False,2025-12-01
LN505872,BOR105872,2024-05-15,GA,2024Q2,4300.0,36,0.1303,Home Improvement,Broker,Current,2118.26,0,False,False,2025-12-01
LN505873,BOR105873,2024-04-03,OH,2024Q2,12250.0,48,0.1444,Other,Online,Current,7739.99,0,False,False,2025-12-01
LN505874,BOR105874,2024-08-19,OH,2024Q3,11850.0,48,0.2323,Debt Consolidation,Branch,90DPD,10198.87,90,True,False,2025-11-01
LN505875,BOR105875,2024-01-07,AZ,2024Q1,5170.0,36,0.1646,Auto,Online,Current,2011.39,0,False,False,2025-12-01
LN505876,BOR105876,2025-03-02,OH,2025Q1,22890.0,60,0.1383,Debt Consolidation,Online,Current,20079.37,0,False,False,2025-12-01
LN505877,BOR105877,2024-12-17,MI,2024Q4,13810.0,36,0.1818,Home Improvement,Broker,90DPD,11532.45,90,True,False,2025-11-01
LN505878,BOR105878,2025-03-08,IN,2025Q1,17850.0,60,0.1185,Medical,Online,Current,15555.46,0,False,False,2025-12-01
LN505879,BOR105879,2024-08-24,NV,2024Q3,11480.0,36,0.1502,Debt Consolidation,Online,Current,6694.22,0,False,False,2025-12-01
LN505880,BOR105880,2025-03-11,MD,2025Q1,21020.0,48,0.1697,Debt Consolidation,Online,Current,17726.27,0,False,False,2025-12-01
LN505881,BOR105881,2024-12-22,TN,2024Q4,14710.0,48,0.0981,Other,Branch,Current,11275.42,0,False,False,2025-12-01
LN505882,BOR105882,2025-12-23,NY,2025Q4,19190.0,36,0.2653,Major Purchase,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN505883,BOR105883,2024-04-16,NV,2024Q2,15140.0,36,0.1988,Debt Consolidation,Broker,Default,13501.83,120,True,True,2025-02-01
LN505884,BOR105884,2024-11-08,CA,2024Q4,17860.0,24,0.0863,Auto,Online,Paid_Off,0.0,0,False,True,2025-06-01
LN505885,BOR105885,2025-12-12,OH,2025Q4,14790.0,48,0.0858,Debt Consolidation,Online,Current,14530.64,0,False,False,2025-12-01
LN505886,BOR105886,2025-11-03,TX,2025Q4,17050.0,36,0.07,Debt Consolidation,Online,Current,16193.53,0,False,False,2025-12-01
LN505887,BOR105887,2024-01-01,MO,2024Q1,14590.0,48,0.1557,Debt Consolidation,Branch,Current,8414.57,0,False,False,2025-12-01
LN505888,BOR105888,2024-09-02,NC,2024Q3,6450.0,36,0.1309,Auto,Broker,Current,3891.06,0,False,False,2025-12-01
LN505889,BOR105889,2024-04-25,IN,2024Q2,6790.0,48,0.1114,Debt Consolidation,Online,Current,4185.13,0,False,False,2025-12-01
LN505890,BOR105890,2025-05-04,NC,2025Q2,10900.0,24,0.0999,Other,Branch,Current,7504.8,0,False,False,2025-12-01
LN505891,BOR105891,2025-06-21,NJ,2025Q2,24340.0,36,0.1339,Debt Consolidation,Branch,Current,20336.29,0,False,False,2025-12-01
LN505892,BOR105892,2025-02-26,NJ,2025Q1,14000.0,48,0.1189,Medical,Online,Current,11350.07,0,False,False,2025-12-01
LN505893,BOR105893,2025-11-08,TX,2025Q4,7200.0,60,0.1635,Debt Consolidation,Online,Current,7042.27,0,False,False,2025-12-01
LN505894,BOR105894,2024-01-06,NJ,2024Q1,12130.0,60,0.124,Major Purchase,Online,Current,8150.9,0,False,False,2025-12-01
LN505895,BOR105895,2024-02-14,IN,2024Q1,11300.0,60,0.2185,Debt Consolidation,Online,60DPD,11494.77,60,True,False,2024-05-01
LN505896,BOR105896,2025-11-17,AZ,2025Q4,12560.0,36,0.1871,Major Purchase,Broker,60DPD,12954.72,60,True,False,2025-12-01
LN505897,BOR105897,2024-01-07,TX,2024Q1,20190.0,36,0.204,Debt Consolidation,Online,30DPD,16502.97,30,True,False,2024-10-01
LN505898,BOR105898,2025-12-13,MO,2025Q4,18190.0,36,0.2351,Major Purchase,Online,90DPD,18546.37,90,True,False,2025-12-01
LN505899,BOR105899,2025-02-25,GA,2025Q1,23540.0,60,0.232,Auto,Branch,30DPD,21644.95,30,True,False,2025-12-01
LN505900,BOR105900,2025-04-13,CA,2025Q2,12370.0,60,0.1678,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-09-01
LN505901,BOR105901,2024-11-13,PA,2024Q4,17020.0,60,0.1592,Debt Consolidation,Branch,Current,14158.14,0,False,False,2025-12-01
LN505902,BOR105902,2025-04-08,WA,2025Q2,22980.0,48,0.1632,Medical,Online,Paid_Off,0.0,0,False,True,2025-11-01
LN505903,BOR105903,2024-05-24,GA,2024Q2,13550.0,36,0.125,Auto,Partner,Current,6648.73,0,False,False,2025-12-01
